Census Tract,PM2.5 Score,PM2.5 Weight,Pollution Burden Score,PB Weight,Education Score,Edu Weight,Poverty Score,Pov Weight,Unemployment Score,Unemp Weight,Housing Burden Score,HB Weight,Ling Iso Score,LI Weight,Incarceration Score,Incar Weight,Avg. Energy Burden (% income),Energy Burden Score,EB Weight,Cumulative Weighted Score (Ignore NaNs)
6037463103,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,3.195146613,,,N/A,,0
6037463200,5.964363864,,6.02,,2.642264226,,3.113916441,,2.257,,7.296648324,,5.289,,6.49140546,,2,1.428571429,,4.07889424
6037463300,5.702823799,,4.2,,3.389338934,,2.654042681,,3.502,,2.968484242,,7.607,,3.660262892,,1,0,,3.173216278
6037463400,5.47566948,,5.4,,1.255125513,,3.503656948,,1.584,,4.552276138,,5.201,,3.680485339,,1,0,,2.945301301
6037463500,5.177659685,,6.22,,0.04200420042,,1.80342651,,3.502,,4.183091546,,5.458,,2.95247725,,1,0,,2.81168698
6037463601,5.368344274,,6.1,,0.3110311031,,4.86424206,,0.972,,5.925962981,,6.979,,1.911021234,,1,0,,3.250265232
6037463602,5.510055226,,5.78,,1.524152415,,4.903316301,,0.358,,6.054027014,,6.33,,2.770475228,,1,0,,3.28150462
6037463700,5.75804939,,6.59,,0.695069507,,1.80342651,,2.375,,6.516258129,,2.142,,5.207280081,,1,0,,3.025573402
6037463800,5.819526936,,6.26,,0.5860586059,,1.027953111,,3.644,,0.4202101051,,0.281,,1.820020222,,1,0,,1.659149584
6037463900,5.673648015,,6.66,,2.412241224,,2.023845306,,6.84,,5.133566783,,2.217,,5.045500506,,1,0,,3.700234734
6037464000,5.311034698,,6.53,,0.9290929093,,3.065825068,,7.167,,4.703351676,,1.564,,2.214357937,,1,0,,3.433116965
6037464100,5.421485881,,5.69,,0.7400740074,,1.411682196,,0.557,,0.6273136568,,6.998,,N/A,,1,0,,0
6037464101,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,0.3235591507,,,N/A,,0
6037464102,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,1.274014156,,,N/A,,0
6037464200,5.820568928,,5.16,,0.5860586059,,1.074040677,,0.489,,5.309654827,,8.085,,1.911021234,,1,0,,2.529589592
6037480002,6.238407836,,4.58,,3.136313631,,1.974752029,,0.972,,3.113556778,,6.109,,3.811931244,,1,0,,2.585450935
6037480011,6.633322913,,5.66,,6.553655366,,5.884179942,,3.088,,5.069534767,,8.429,,2.386248736,,2,1.428571429,,4.556775687
6037480012,6.47702407,,4.52,,4.681468147,,2.584911332,,0.229,,5.683841921,,8.119,,4.903943377,,2,1.428571429,,3.604047698
6037480101,6.681254559,,6.51,,5.123512351,,4.397354974,,6.563,,0.3981990995,,8.835,,2.13346815,,2,1.428571429,,4.056796876
6037480102,6.567677399,,6.83,,4.434443444,,4.564672878,,6.84,,4.703351676,,8.613,,2.962588473,,2,1.428571429,,4.844224761
6037480201,5.870584558,,5.33,,3.262326233,,2.137060415,,4.699,,1.842921461,,5.052,,1.87057634,,1,0,,2.806853443
6037480202,6.195686152,,6.32,,1.929192919,,2.045887186,,1.831,,4.552276138,,6.441,,3.518705763,,1,0,,2.967708151
6037480302,6.368656872,,5.92,,4.804480448,,5.599639315,,0.115,,8.415207604,,8.993,,2.366026289,,1,0,,4.238938124
6037480303,6.537459623,,5.96,,6.04560456,,7.536319006,,4.699,,7.955977989,,8.87,,3.174924166,,1,0,,5.403679283
6037480304,6.537459623,,6,,6.01560156,,6.681695221,,1.959,,9.586793397,,8.904,,3.043478261,,1,0,,5.071454989
6037480400,5.875794519,,5.88,,3.813381338,,4.180943793,,1.187,,4.59929965,,8.085,,1.961577351,,1,0,,3.341181589
6037480500,5.862248619,,6.38,,0.3110311031,,2.137060415,,0.008,,5.460730365,,2.29,,5.945399393,,1,0,,2.550782349
6037480600,5.888298427,,6.85,,1.621162116,,2.9085262,,5.126,,5.645822911,,4.6,,N/A,,1,0,,0
6037480601,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,1.05156724,,,N/A,,0
6037480602,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,2.628918099,,,N/A,,0
6037480702,6.342607065,,5.08,,1.478147815,,0.8075343152,,1.318,,1.502751376,,4.819,,2.95247725,,1,0,,1.909767497
6037480703,6.085234969,,5.74,,2.845284528,,0.8365895201,,7.09,,0.09304652326,,3.766,,4.438827098,,1,0,,2.798510626
6037480704,6.116494738,,6.55,,1.679167917,,3.193066827,,2.941,,5.645822911,,5.515,,4.580384226,,1,0,,3.518970715
6037480802,7.067833698,,7.69,,6.452645265,,6.522392546,,2.523,,2.376188094,,8.404,,6.349848332,,2,1.428571429,,4.554686264
6037480803,6.87298114,,7.1,,4.751475148,,5.99438934,,3.921,,6.852426213,,6.598,,5.045500506,,1,0,,4.776936675
6037480804,6.691674482,,6.66,,5.02450245,,5.79501052,,2.111,,7.296648324,,8.525,,5.773508595,,1,0,,4.721863317
6037480901,7.158487027,,7,,6.360636064,,7.33794209,,5.389,,6.892446223,,8.87,,3.124368049,,1,0,,5.413523752
6037480902,7.431489007,,7,,6.743674367,,8.62037872,,5.725,,8.074037019,,9.717,,5.96562184,,2,1.428571429,,6.450596029
6037480903,7.697197041,,6.91,,8.484848485,,7.795812043,,2.941,,8.393196598,,9.595,,2.446916077,,2,1.428571429,,5.764666728
6037481001,7.005314161,,7.1,,6.760676068,,6.625588618,,4.06,,9.463731866,,9.122,,6.349848332,,1,0,,5.80850554
6037481002,6.519745754,,7.05,,5.358535854,,6.87806833,,1.439,,7.477738869,,8.835,,3.367037412,,1,0,,4.689476337
6037481101,6.323851204,,6.37,,5.553555356,,6.277928063,,6.661,,5.874937469,,9.122,,3.296258847,,2,1.428571429,,5.412439795
6037481102,6.688548505,,6.89,,5.869586959,,6.843001703,,3.771,,9.218609305,,9.862,,1.193124368,,1,0,,5.305285148
6037481103,6.893820986,,7.44,,6.937693769,,5.319106302,,2.375,,3.317658829,,8.923,,6.49140546,,2,1.428571429,,4.55751452
6037481201,6.919870793,,7.51,,5.189518952,,5.975353171,,2.257,,8.013006503,,9.595,,7.583417594,,2,1.428571429,,5.427127095
6037481202,6.75940398,,7.98,,6.595659566,,5.430317603,,1.066,,5.460730365,,9.139,,N/A,,2,1.428571429,,0
6037481203,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,3.24570273,,,N/A,,0
6037481300,7.304365948,,7.46,,8.857885789,,5.340146278,,8.101,,6.008004002,,9.22,,5.470171891,,2,1.428571429,,6.066886994
6037481401,7.06887569,,7.2,,7.574757476,,8.270714357,,3.644,,9.482741371,,9.85,,2.345803842,,2,1.428571429,,6.061383171
6037481402,7.214754611,,7.07,,7.693769377,,6.79491033,,6.661,,6.684342171,,9.314,,N/A,,2,1.428571429,,0
6037481403,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,2.628918099,,,N/A,,0
6037481404,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,4.580384226,,,N/A,,0
6037481500,7.099093467,,7.83,,6.335633563,,4.992485723,,7.538,,6.24012006,,9.077,,5.793731041,,1,0,,5.540113796
6037481603,7.213712619,,6.78,,5.02450245,,7.27983168,,6.913,,9.086543272,,9.494,,0.3235591507,,2,1.428571429,,5.963861712
6037481604,7.110555382,,6.26,,6.693669367,,5.855124737,,6.451,,6.649324662,,8.835,,1.385237614,,2,1.428571429,,5.385003764
6037481605,7.691987079,,6.43,,7.574757476,,6.522392546,,4.826,,8.505252626,,8.597,,3.619817998,,2,1.428571429,,5.800991131
6037481606,7.691987079,,6.62,,6.01560156,,7.295862138,,4.184,,8.013006503,,9.633,,3.761375126,,2,1.428571429,,5.7204351
6037481711,7.885797645,,4.9,,8.04680468,,7.727682597,,4.986,,9.732866433,,9.965,,4.489383215,,2,1.428571429,,6.37877979
6037481712,7.761800563,,5.63,,8.133813381,,7.358982066,,3.502,,7.71985993,,9.7,,1.698685541,,1,0,,5.298028871
6037481713,7.691987079,,4.71,,7.509750975,,7.048391945,,0.273,,5.925962981,,9.645,,1.456016178,,1,0,,4.294774289
6037481714,7.885797645,,5.17,,7.251725173,,8.270714357,,3.088,,8.260130065,,9.9,,0.4448938322,,2,1.428571429,,5.533343018
6037481800,7.697197041,,5.39,,5.514551455,,2.428614367,,0.714,,1.788894447,,8.067,,0.839231547,,1,0,,2.621721447
6037481901,7.821194123,,7.96,,5.387538754,,3.01673179,,4.578,,5.874937469,,7.088,,5.348837209,,1,0,,4.437505211
6037481902,8.038970512,,6.31,,5.599559956,,5.930267508,,0.321,,1.013506753,,7.226,,2.71991911,,2,1.428571429,,3.39548889
6037482001,7.998332812,,7.06,,4.751475148,,1.450756437,,6.748,,3.744872436,,9.451,,1.486349848,,1,0,,3.978721404
6037482002,8.728769407,,6.51,,5.232523252,,5.755936279,,5.619,,6.28114057,,8.732,,3.195146613,,1,0,,5.04796474
6037482101,8.162967594,,5.57,,6.920692069,,5.99438934,,6.913,,7.339669835,,9.468,,5.540950455,,1,0,,5.781784545
6037482102,8.344274252,,5.7,,5.697569757,,4.431419697,,5.725,,4.803401701,,8.099,,4.277047523,,1,0,,4.616473626
6037482201,8.04730645,,5.03,,6.503650365,,9.015128745,,3.644,,9.724862431,,9.823,,1.486349848,,2,1.428571429,,6.007978169
6037482202,7.857663853,,4.96,,7.384738474,,7.235747921,,1.711,,9.491745873,,9.863,,4.084934277,,1,0,,5.389848489
6037482301,7.410649161,,7.07,,8.803880388,,8.363891394,,8.458,,9.524762381,,9.862,,5.267947422,,2,1.428571429,,7.221650841
6037482303,7.384599354,,6.27,,8.345834583,,8.159503056,,6.24,,9.247623812,,9.79,,4.519716886,,2,1.428571429,,6.632664304
6037482304,7.77430447,,5.67,,9.336933693,,9.541128143,,5.126,,9.614807404,,9.501,,5.075834176,,2,1.428571429,,6.827550304
6037482401,7.534646244,,6.77,,9.414941494,,7.952109007,,4.699,,8.214107054,,9.204,,1.718907988,,2,1.428571429,,6.020735206
6037482402,7.718036887,,8.8,,8.390839084,,7.777777778,,1.439,,4.183091546,,8.883,,N/A,,1,0,,0
6037482403,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,3.963599596,,,N/A,,0
6037482404,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,4.105156724,,,N/A,,0
6037482502,7.77430447,,5.6,,9.00590059,,6.79491033,,5.389,,9.202601301,,9.84,,8.149646107,,2,1.428571429,,6.592847664
6037482503,7.77430447,,5.86,,8.726872687,,6.587516281,,5.502,,7.155577789,,9.403,,4.519716886,,2,1.428571429,,5.904837197
6037482521,7.877461707,,6.07,,7.706770677,,6.05550546,,4.578,,5.258629315,,8.762,,7.148634985,,2,1.428571429,,5.444682062
6037482522,8.023340627,,8.17,,5.442544254,,3.480613165,,4.826,,6.444222111,,9.237,,2.264914055,,1,0,,4.599111517
6037482600,7.999374805,,5.77,,6.248624862,,5.015529506,,N/A,,7.71985993,,9.07,,3.21536906,,1,0,,0
6037482701,8.874648328,,6.69,,5.485548555,,5.031559964,,3.921,,7.021510755,,6.886,,5.773508595,,2,1.428571429,,5.101272943
6037482702,8.498489111,,4.92,,5.287528753,,2.829375814,,2.375,,5.069534767,,7.192,,6.289180991,,1,0,,3.867616481
6037482800,8.41617172,,7.12,,6.646664666,,4.363290251,,7.71,,5.404702351,,7.116,,N/A,,1,0,,0
6037482801,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,1.60768453,,,N/A,,0
6037500100,7.187662811,,4.21,,3.087308731,,1.641118124,,1.711,,0.2571285643,,4.044,,7.128412538,,1,0,,2.306186546
6037500201,7.078253621,,5.16,,2.642264226,,1.229335738,,1.439,,0.05502751376,,2.058,,N/A,,1,0,,0
6037500202,7.183494842,,5.56,,2.761276128,,0.1572988678,,2.82,,2.376188094,,0.849,,3.124368049,,1,0,,2.059271625
6037500203,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,2.042467139,,,N/A,,0
6037500204,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,4.802831143,,,N/A,,0
6037500300,7.698239033,,7.91,,3.087308731,,1.111111111,,0.63,,5.174587294,,1.33,,3.21536906,,1,0,,2.532116412
6037500402,7.767010524,,7.05,,8.847884788,,6.564472498,,4.578,,9.127563782,,7.9,,6.572295248,,2,1.428571429,,6.186735201
6037500403,7.668021257,,8.64,,6.452645265,,3.910429817,,2.82,,7.509754877,,3.465,,4.438827098,,2,1.428571429,,4.549263612
6037500404,7.383557362,,7.06,,6.825682568,,4.543632903,,4.06,,1.687843922,,5.11,,3.832153691,,2,1.428571429,,3.917412731
6037500500,7.487756591,,6.21,,8.713871387,,6.121631099,,1.584,,3.578789395,,8.675,,6.602628918,,2,1.428571429,,4.701851521
6037500600,7.876419714,,7.56,,9.03690369,,5.244965434,,2.375,,5.970985493,,8.63,,6.885743175,,2,1.428571429,,5.214253924
6037500700,8.582890487,,7.31,,7.465746575,,5.40727382,,2.82,,5.460730365,,4.909,,5.884732053,,2,1.428571429,,4.749637791
6037500800,8.435969574,,6.09,,7.574757476,,5.112714157,,7.253,,5.970985493,,5.458,,4.337714863,,2,1.428571429,,5.377205994
6037500900,7.943107221,,6.25,,8.218821882,,6.444244064,,1.439,,5.35967984,,6.481,,6.19817998,,2,1.428571429,,4.80229224
6037501001,7.929561321,,6.31,,8.076807681,,5.659753532,,2.111,,5.645822911,,6.866,,6.946410516,,2,1.428571429,,4.912564921
6037501002,8.046264458,,6.53,,4.777477748,,1.80342651,,3.088,,1.842921461,,2.953,,6.471183013,,2,1.428571429,,3.211827785
6037501200,7.840991977,,6.91,,5.514551455,,3.267207695,,2.523,,2.333166583,,4.768,,7.199191102,,2,1.428571429,,3.712160045
6037501300,7.710742941,,5.52,,4.751475148,,4.608756638,,1.959,,3.744872436,,4.281,,N/A,,2,1.428571429,,0
6037501301,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,7.259858443,,,N/A,,0
6037501302,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,6.076845298,,,N/A,,0
6037501400,7.592997812,,6.6,,6.803680368,,6.605550546,,4.986,,6.516258129,,6.19,,6.683518706,,2,1.428571429,,5.507328534
6037501501,7.288736063,,4.54,,1.725172517,,3.5457369,,2.111,,3.806903452,,0.459,,0.485338726,,1,0,,2.366498361
6037501503,7.608627696,,4.84,,3.690369037,,6.252880473,,0.972,,4.226113057,,2.726,,3.720930233,,2,1.428571429,,3.558543544
6037501504,7.608627696,,5.71,,5.792579258,,8.431018936,,0.714,,9.270635318,,7.82,,7.330637007,,2,1.428571429,,5.615685924
6037501600,7.238720433,,5.88,,3.765376538,,5.031559964,,8.274,,7.928964482,,3.465,,4.984833165,,1,0,,5.136849331
6037501700,7.538814213,,6.17,,4.307430743,,2.624987476,,2.375,,5.133566783,,2.058,,1.162790698,,1,0,,2.959734879
6037501802,7.598207773,,6.29,,2.412241224,,4.200981866,,0.489,,7.113556778,,0.946,,2.477249747,,2,1.428571429,,3.344547828
6037501803,7.769094509,,6.85,,6.646664666,,8.62037872,,3.921,,9.263631816,,5.458,,7.876643074,,2,1.428571429,,6.163000369
6037501804,7.251224341,,6.3,,5.514551455,,7.694619778,,1.439,,8.046023012,,4.212,,6.026289181,,2,1.428571429,,5.008143814
6037501900,7.254350318,,5.82,,3.885388539,,4.608756638,,4.699,,1.049524762,,1.811,,5.813953488,,2,1.428571429,,3.519210595
6037502003,7.251224341,,6.76,,7.893789379,,6.605550546,,1.584,,7.021510755,,3.6,,3.80182002,,2,1.428571429,,4.669749369
6037502004,8.025424612,,7.16,,7.264726473,,6.431219317,,2.375,,6.913456728,,7.373,,3.832153691,,2,1.428571429,,5.066322477
6037502005,7.66489528,,5.65,,5.340534053,,6.695721872,,8.169,,8.214107054,,5.776,,4.823053589,,2,1.428571429,,5.984632834
6037502100,7.752422632,,7.72,,7.509750975,,5.232942591,,2.523,,5.970985493,,5.937,,4.236602629,,2,1.428571429,,4.688946839
6037502200,8.698551631,,7.78,,7.907790779,,5.40727382,,4.826,,7.533766883,,6.369,,6.046511628,,2,1.428571429,,5.617067776
6037502301,8.770449099,,9.31,,7.97379738,,5.614667869,,4.06,,6.324162081,,6.947,,N/A,,2,1.428571429,,0
6037502302,8.420339689,,8.29,,8.737873787,,7.910029055,,8.675,,5.206603302,,9.426,,N/A,,2,1.428571429,,0
6037502303,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,8.078867543,,,N/A,,0
6037502401,8.781911014,,7.41,,7.679767977,,5.415289049,,6.153,,2.865432716,,6.481,,6.916076845,,2,1.428571429,,5.113021513
6037502402,8.737105345,,7.18,,7.759775978,,4.343252179,,8.919,,0.6053026513,,5.822,,7.856420627,,2,1.428571429,,5.034771828
6037502500,8.842346567,,8.34,,8.114811481,,4.477507264,,3.502,,6.24012006,,6.816,,5.733063701,,2,1.428571429,,5.094180137
6037502601,8.799624883,,8.38,,7.480748075,,3.288247671,,4.826,,1.013506753,,5.595,,N/A,,2,1.428571429,,0
6037502602,8.767323122,,6.82,,7.628762876,,5.79501052,,N/A,,8.486243122,,5.386,,5.318503539,,2,1.428571429,,0
6037502603,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,6.19817998,,,N/A,,0
6037502604,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,4.519716886,,,N/A,,0
6037502700,8.285922684,,9.16,,5.869586959,,3.080853622,,1.584,,5.735867934,,5.423,,5.773508595,,2,1.428571429,,4.189417121
6037502801,8.608940294,,7.43,,5.869586959,,4.214006613,,0.489,,5.925962981,,3.465,,4.236602629,,2,1.428571429,,3.87713645
6037502802,7.745128686,,7.67,,6.503650365,,7.401062018,,4.435,,8.103051526,,8.119,,N/A,,1,0,,0
6037502901,7.272064187,,6.28,,6.595659566,,3.215108707,,4.06,,1.687843922,,3.766,,3.01314459,,2,1.428571429,,3.462189011
6037502902,7.471084714,,8.32,,8.170817082,,8.291754333,,6.913,,6.989494747,,6.719,,N/A,,2,1.428571429,,0
6037503000,7.477336668,,8.26,,8.231823182,,7.104498547,,1.584,,9.11855928,,5.11,,6.107178969,,2,1.428571429,,5.516665833
6037503103,7.010524122,,6.19,,6.760676068,,6.05550546,,8.101,,7.71985993,,5.11,,6.916076845,,2,1.428571429,,6.008281014
6037503104,7.61487965,,6.43,,8.672867287,,7.54834185,,4.309,,4.135067534,,8.904,,6.996966633,,2,1.428571429,,5.54261253
6037503105,7.165780973,,6.35,,6.503650365,,4.023644925,,3.771,,6.192096048,,5.151,,6.268958544,,2,1.428571429,,4.653204308
6037503106,7.533604251,,6.03,,7.342734273,,4.946398156,,1.711,,8.24012006,,5.857,,5.813953488,,2,1.428571429,,4.893080025
6037503201,7.582577889,,5.49,,4.590459046,,2.529806633,,2.82,,6.724362181,,6.598,,2.264914055,,2,1.428571429,,3.957850882
6037503202,7.206418673,,5.96,,6.181618162,,3.753130949,,N/A,,3.170585293,,7.871,,4.88372093,,2,1.428571429,,0
6037503301,7.549234136,,5.51,,2.550255026,,1.734295161,,7.341,,3.523761881,,3.203,,3.680485339,,2,1.428571429,,3.722219634
6037503302,7.524226321,,5.03,,4.777477748,,5.614667869,,3.502,,2.490245123,,4.768,,5.96562184,,2,1.428571429,,4.019454212
6037503401,7.611753673,,5.85,,4.307430743,,1.974752029,,2.82,,4.500250125,,5.251,,3.316481294,,2,1.428571429,,3.472470288
6037503402,7.540898197,,6.34,,3.389338934,,1.734295161,,2.375,,2.71835918,,3.465,,2.608695652,,2,1.428571429,,2.813364929
6037503501,7.472126706,,5.26,,5.648564856,,6.54844204,,4.309,,8.595297649,,5.289,,4.459049545,,2,1.428571429,,5.313751822
6037503502,7.475252683,,5.09,,3.765376538,,3.436529406,,3.088,,4.087043522,,0,,1.031344793,,2,1.428571429,,2.998624159
6037503601,7.482546629,,5.6,,4.123412341,,3.193066827,,6.24,,7.113556778,,5.595,,4.661274014,,1,0,,4.534695135
6037503602,7.35542357,,5.5,,3.00330033,,1.253381425,,2.686,,1.464732366,,4.044,,1.425682508,,1,0,,2.212288581
6037503701,7.450244868,,4.37,,4.651465147,,4.794108807,,1.066,,2.376188094,,6.154,,3.174924166,,1,0,,3.068432377
6037503702,7.396061269,,5.42,,3.588358836,,3.971545937,,6.913,,2.820410205,,2.804,,3.458038423,,2,1.428571429,,3.925866893
6037503703,7.563822028,,5.25,,4.434443444,,3.142971646,,7.41,,2.569284642,,8.751,,N/A,,1,0,,0
6037503704,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,0.1516683519,,,N/A,,0
6037503705,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,0.485338726,,,N/A,,0
6037503801,7.720120871,,6.28,,4.307430743,,2.85041579,,5.619,,1.229614807,,2.555,,0.7381193124,,2,1.428571429,,3.144104382
6037503802,7.707616964,,4.59,,3.588358836,,2.607955115,,6.748,,3.016508254,,7.41,,2.042467139,,1,0,,3.699603382
6037503901,7.984786913,,5.35,,2.96829683,,3.065825068,,5.126,,0.6843421711,,3.646,,5.187057634,,1,0,,3.075415297
6037503902,7.814942169,,7.26,,4.160416042,,3.065825068,,2.523,,3.016508254,,5.741,,3.043478261,,1,0,,3.209218651
6037504001,8.021256643,,5.23,,3.349334933,,5.059613265,,5.126,,7.187593797,,5.937,,3.043478261,,1,0,,4.515527053
6037504002,7.734708763,,5.1,,3.522352235,,1.641118124,,4.826,,2.059029515,,3.6,,1.122345804,,1,0,,2.708125642
6037504101,7.553402105,,6.84,,7.02270227,,6.200781485,,8.039,,3.874937469,,9.139,,7.219413549,,2,1.428571429,,5.814802284
6037504102,7.634677503,,8.31,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,3,2.857142857,,0
6037504200,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,4.661274014,,,N/A,,0
6037530003,7.922267375,,8.48,,4.518451845,,2.722172127,,5.619,,5.309654827,,6.33,,N/A,,1,0,,0
6037530004,7.86078983,,7.69,,6.520652065,,6.87806833,,8.101,,4.226113057,,7.226,,N/A,,2,1.428571429,,0
6037530005,8.332812337,,7.97,,4.804480448,,2.458671476,,6.057,,5.546773387,,7.69,,3.174924166,,1,0,,4.388996388
6037530006,8.521412942,,6.2,,4.919491949,,7.166616571,,7.09,,6.054027014,,7.577,,2.98281092,,2,1.428571429,,5.561385354
6037530007,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,3.943377149,,,N/A,,0
6037530101,7.994164843,,7.18,,8.390839084,,8.133453562,,8.84,,9.552776388,,9.433,,8.06875632,,2,1.428571429,,7.442658102
6037530102,8.699593623,,6.88,,8.508850885,,6.88908927,,6.998,,7.051525763,,9.092,,3.579373104,,2,1.428571429,,6.163983366
6037530202,8.67979577,,7.18,,8.270827083,,5.614667869,,6.661,,2.333166583,,8.534,,8.62487361,,2,1.428571429,,5.473537814
6037530203,8.495363134,,7.35,,8.170817082,,7.466185753,,9.431,,8.768384192,,8.417,,6.713852376,,2,1.428571429,,7.12693504
6037530204,8.758987183,,5.74,,6.360636064,,5.379220519,,6.998,,8.983491746,,7.837,,4.155712841,,2,1.428571429,,5.953449081
6037530301,8.996561425,,5.88,,9.462946295,,7.76174732,,6.057,,8.307153577,,9.426,,7.512639029,,1,0,,6.506728545
6037530302,9.008023341,,6.47,,8.857885789,,7.716661657,,9.309,,5.546773387,,7.607,,4.196157735,,2,1.428571429,,6.386950717
6037530400,8.969469626,,7.42,,7.773777378,,8.133453562,,9.179,,6.913456728,,8.993,,4.863498483,,2,1.428571429,,6.782885034
6037530500,8.811086798,,7.81,,8.98189819,,7.952109007,,8.274,,7.904952476,,9.568,,5.470171891,,2,1.428571429,,6.969999377
6037530601,8.727727415,,8.13,,9.103910391,,6.88908927,,7.972,,5.783891946,,8.913,,N/A,,2,1.428571429,,0
6037530602,7.576325935,,8.1,,9.094909491,,7.884981465,,9.371,,3.744872436,,7.031,,N/A,,1,0,,0
6037530603,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,6.744186047,,,N/A,,0
6037530700,8.924663957,,8.99,,9.370937094,,5.872157098,,7.167,,3.966983492,,8.039,,3.498483316,,2,1.428571429,,5.610134314
6037530801,9.04866104,,7.52,,9.660966097,,8.926961226,,7.474,,5.925962981,,9.582,,7.037411527,,2,1.428571429,,6.850520042
6037530802,8.727727415,,8.16,,9.00590059,,5.340146278,,3.358,,6.516258129,,8.574,,1.516683519,,2,1.428571429,,5.118204112
6037530901,8.917370011,,6.48,,9.553955396,,7.702635007,,8.706,,5.925962981,,8.781,,7.997977755,,2,1.428571429,,6.797426106
6037530902,8.556840679,,6.74,,9.252925293,,8.46808937,,4.826,,6.24012006,,8.835,,6.329625885,,2,1.428571429,,6.17710497
6037531000,8.654787955,,8.31,,9.604960496,,8.684500551,,8.739,,8.595297649,,9.433,,7.795753286,,2,1.428571429,,7.523752489
6037531101,8.821506721,,7.63,,9.671967197,,8.00821561,,9.672,,8.486243122,,9.128,,8.119312437,,2,1.428571429,,7.529297683
6037531102,8.821506721,,7.75,,9.510951095,,8.71756337,,9.33,,7.596798399,,9.595,,6.531850354,,2,1.428571429,,7.34663343
6037531201,8.849640513,,7.55,,9.880988099,,8.084360285,,7.474,,9.71985993,,9.583,,4.550050556,,2,1.428571429,,7.147725739
6037531202,8.849640513,,6.41,,9.901990199,,8.965033564,,8.808,,6.192096048,,9.501,,7.846309403,,2,1.428571429,,7.132886665
6037531301,8.892362197,,8.28,,9.784978498,,9.169421902,,8.039,,8.969484742,,9.252,,4.681496461,,2,1.428571429,,7.311164989
6037531302,8.961133688,,8.97,,9.604960496,,8.851818455,,6.342,,8.103051526,,9.609,,6.339737108,,2,1.428571429,,7.020550325
6037531502,8.627696155,,6.92,,9.906990699,,8.666466286,,9.633,,4.183091546,,9.662,,7.199191102,,2,1.428571429,,6.86417568
6037531503,8.216109201,,7.62,,9.458945895,,8.830778479,,4.986,,7.021510755,,9.237,,7.987866532,,2,1.428571429,,6.600542464
6037531504,8.216109201,,6.85,,9.462946295,,8.575293057,,9.529,,8.628314157,,8.099,,1.223458038,,2,1.428571429,,6.902732283
6037531602,8.627696155,,6.9,,9.493949395,,8.092375513,,7.341,,9.236618309,,8.952,,4.196157735,,2,1.428571429,,6.894016645
6037531603,8.794414921,,6.08,,9.323932393,,8.38493137,,6.057,,8.865432716,,9.139,,7.795753286,,2,1.428571429,,6.92584496
6037531604,8.909034073,,6.06,,9.828982898,,8.792706142,,7.41,,5.645822911,,8.525,,7.219413549,,2,1.428571429,,6.635044999
6037531701,9.008023341,,6.02,,9.525952595,,8.475102695,,8.101,,6.192096048,,8.284,,4.499494439,,2,1.428571429,,6.528624008
6037531702,9.038241117,,6.99,,9.323932393,,7.029355776,,8.769,,9.446723362,,9.529,,5.884732053,,2,1.428571429,,7.181577555
